     n, quick_cmp, quick_swaps, quick_time
  5406,    120669,       19392,      63554
  5407,    115768,       19562,      61052
  5408,    116660,       19660,      61552
  5409,    116793,       19631,      61052
  5410,    114293,       19753,      59551
  5411,    114892,       19770,      60051
  5412,    114877,       19629,      60051
  5413,    117815,       19567,      61552
  5414,    114059,       19709,      60051
  5415,    116717,       19710,      60552
  5416,    114577,       19814,      61052
  5417,    114492,       19828,      60051
  5418,    113597,       19763,      59050
  5419,    115491,       19632,      60051
  5420,    113826,       19618,      59551
  5421,    115946,       19735,      61052
  5422,    116125,       19792,      61052
  5423,    114503,       19846,      60551
  5424,    116470,       19617,      60552
  5425,    117381,       19660,      61052
  5426,    116403,       19804,      60552
  5427,    117336,       19693,      62553
  5428,    116096,       19851,      62053
  5429,    114107,       19922,      61553
  5430,    113795,       19923,      60551
  5431,    115427,       19858,      61052
  5432,    117286,       19637,      60551
  5433,    117740,       19601,      61553
  5434,    115711,       19840,      61552
  5435,    116833,       19708,      61553
  5436,    120023,       19688,      62053
  5437,    119725,       19649,      63054
  5438,    117352,       19735,      61052
  5439,    118054,       19623,      61052
  5440,    116875,       19742,      60552
  5441,    116680,       19804,      61052
  5442,    116580,       19746,      60551
  5443,    117648,       19753,      61052
  5444,    116770,       19766,      61052
  5445,    117811,       19632,      62053
  5446,    118029,       19715,      62053
  5447,    114990,       19851,      61553
  5448,    118327,       19841,      62053
  5449,    116253,       19846,      60552
  5450,    115742,       19970,      61553
  5451,    116772,       19656,      61052
  5452,    122059,       19602,      62553
  5453,    114852,       19943,      61552
  5454,    116022,       19950,      61052
  5455,    114713,       19899,      61552
  5456,    117450,       19797,      62053
  5457,    115883,       19893,      61052
  5458,    114946,       19957,      60552
  5459,    114806,       19815,      59551
  5460,    115479,       19813,      60051
  5461,    115629,       19906,      62053
  5462,    117159,       19815,      61052
  5463,    114816,       20083,      60552
  5464,    116479,       19829,      60551
  5465,    116095,       20036,      60051
  5466,    116685,       19930,      61052
  5467,    123061,       19565,      64555
  5468,    120113,       19708,      62053
  5469,    116967,       19852,      61052
  5470,    116135,       19794,      62053
  5471,    117069,       19804,      61552
  5472,    117231,       19870,      61552
  5473,    116043,       19911,      60552
  5474,    116743,       20002,      61552
  5475,    114829,       19854,      60552
  5476,    119819,       19839,      63054
  5477,    116201,       19873,      61552
  5478,    116197,       19952,      60551
  5479,    120015,       19778,      62053
  5480,    116740,       19976,      60551
  5481,    116390,       19982,      60551
  5482,    118415,       19910,      62052
  5483,    115848,       19969,      61051
  5484,    115516,       20044,      60551
  5485,    117444,       19936,      61051
  5486,    116612,       19918,      60552
  5487,    117475,       19917,      61553
  5488,    116991,       20029,      61052
  5489,    118668,       19937,      62053
  5490,    119786,       19787,      61553
  5491,    115118,       20110,      60552
  5492,    114423,       20118,      61052
  5493,    117206,       19959,      60552
  5494,    117325,       20022,      60552
  5495,    118564,       20058,      61552
  5496,    118062,       20003,      61552
  5497,    118189,       19995,      61553
  5498,    119318,       20033,      62553
  5499,    119495,       20005,      62553
  5500,    119757,       20070,      62554
  5501,    117025,       20069,      61553
  5502,    121455,       19955,      63054
  5503,    116132,       20077,      61052
  5504,    117591,       20067,      61553
  5505,    117751,       20068,      61052
  5506,    116273,       19995,      61552
  5507,    115975,       20036,      60552
  5508,    117253,       19911,      61553
  5509,    116448,       20146,      62053
  5510,    117496,       20058,      62052
  5511,    115221,       20220,      60051
  5512,    121358,       20083,      63053
  5513,    120009,       20055,      62053
  5514,    119174,       20095,      62053
  5515,    117026,       20135,      61052
  5516,    115668,       20211,      62053
  5517,    115745,       20158,      61052
  5518,    117172,       20151,      61552
  5519,    115874,       20270,      60552
  5520,    116537,       20189,      61552
  5521,    117923,       20183,      62053
  5522,    120508,       20054,      63554
  5523,    120485,       20010,      64555
  5524,    118555,       20013,      62553
  5525,    117383,       20165,      63054
  5526,    120619,       20023,      63554
  5527,    121035,       20023,      62553
  5528,    117928,       20237,      61052
  5529,    115892,       20136,      61052
  5530,    121322,       20032,      62553
  5531,    117112,       20104,      61052
  5532,    115538,       20271,      60551
  5533,    119810,       20060,      61552
  5534,    119337,       20196,      62053
  5535,    117154,       20225,      61052
  5536,    117242,       20148,      61052
  5537,    115960,       20277,      60550
  5538,    118658,       20047,      61552
  5539,    116746,       20152,      61552
  5540,    118674,       20284,      63054
  5541,    120429,       20162,      63554
  5542,    118991,       20038,      61552
  5543,    118935,       20134,      62053
  5544,    115593,       20365,      60551
  5545,    118035,       20181,      62553
  5546,    118462,       20227,      63054
  5547,    117975,       20235,      61051
  5548,    118798,       20115,      61552
  5549,    122554,       20156,      63554
  5550,    119688,       20185,      62553
  5551,    118123,       20322,      62553
  5552,    118451,       20193,      62053
  5553,    118845,       20251,      62553
  5554,    115863,       20395,      61052
  5555,    116163,       20371,      62052
  5556,    118607,       20163,      61553
  5557,    117415,       20343,      62553
  5558,    119072,       20238,      62553
  5559,    115398,       20521,      62052
  5560,    121396,       20154,      64555
  5561,    117139,       20450,      62053
  5562,    118215,       20329,      61552
  5563,    118898,       20346,      64555
  5564,    117825,       20384,      62053
  5565,    117032,       20493,      61052
  5566,    117709,       20477,      61053
  5567,    118604,       20243,      61553
  5568,    118221,       20261,      62553
  5569,    115871,       20451,      61052
  5570,    122402,       20062,      64054
  5571,    118496,       20299,      62053
  5572,    118167,       20198,      62052
  5573,    117646,       20241,      63053
  5574,    116483,       20399,      61052
  5575,    118101,       20419,      62553
  5576,    121085,       20226,      63054
  5577,    121664,       20295,      64555
  5578,    119603,       20377,      63554
  5579,    123055,       20190,      64555
  5580,    121382,       20251,      63054
  5581,    119765,       20310,      63054
  5582,    120546,       20355,      67558
  5583,    116508,       20421,      65056
  5584,    117093,       20451,      61051
  5585,    120820,       20377,      63554
  5586,    120604,       20366,      63554
  5587,    119724,       20370,      62554
  5588,    120556,       20314,      62554
  5589,    121521,       20252,      63054
  5590,    117918,       20482,      62553
  5591,    125785,       20227,      66056
  5592,    120300,       20419,      63055
  5593,    121580,       20296,      64554
  5594,    120242,       20483,      63554
  5595,    121009,       20450,      64554
  5596,    120740,       20400,      65057
  5597,    124631,       20211,      65555
  5598,    119484,       20569,      63053
  5599,    121375,       20231,      63554
  5600,    117571,       20666,      62052
  5601,    117668,       20670,      61553
  5602,    118280,       20473,      62553
  5603,    118737,       20638,      62553
  5604,    123340,       20376,      65055
  5605,    121511,       20273,      64055
  5606,    118803,       20562,      62553
  5607,    118095,       20634,      62052
  5608,    118362,       20543,      62554
  5609,    119856,       20460,      63054
  5610,    122464,       20286,      64555
  5611,    122168,       20404,      65056
  5612,    121770,       20354,      65556
  5613,    118513,       20552,      62553
  5614,    118446,       20594,      62052
  5615,    121388,       20551,      63054
  5616,    121561,       20489,      64555
  5617,    121553,       20501,      64055
  5618,    122413,       20583,      64555
  5619,    121136,       20500,      64054
  5620,    117375,       20815,      61553
  5621,    122521,       20424,      63555
  5622,    125172,       20432,      65055
  5623,    120334,       20358,      63555
  5624,    120708,       20507,      63054
  5625,    118235,       20575,      62053
  5626,    122695,       20579,      64555
  5627,    123456,       20428,      64054
  5628,    120282,       20542,      63554
  5629,    120110,       20395,      62553
  5630,    121683,       20519,      63053
  5631,    124227,       20441,      64555
  5632,    119797,       20646,      63054
  5633,    119845,       20548,      62053
  5634,    125656,       20261,      64555
  5635,    119413,       20543,      62052
  5636,    119917,       20653,      62553
  5637,    119524,       20631,      62052
  5638,    123524,       20696,      64054
  5639,    123360,       20508,      65556
  5640,    123369,       20565,      64555
  5641,    122137,       20484,      63554
  5642,    118550,       20793,      62554
  5643,    127112,       20434,      66056
  5644,    123112,       20449,      64054
  5645,    120064,       20598,      64055
  5646,    121662,       20614,      64055
  5647,    121406,       20617,      64054
  5648,    122713,       20629,      65056
  5649,    124062,       20579,      64055
  5650,    121687,       20604,      63053
  5651,    121696,       20603,      64055
  5652,    121572,       20539,      63554
  5653,    121664,       20685,      64054
  5654,    122630,       20680,      63554
  5655,    122551,       20606,      63554
  5656,    120749,       20675,      62552
  5657,    123751,       20531,      64055
  5658,    124100,       20622,      64555
  5659,    123011,       20535,      63554
  5660,    117659,       20900,      61552
  5661,    121368,       20705,      64555
  5662,    120585,       20703,      64054
  5663,    122128,       20647,      65056
  5664,    123759,       20636,      66056
  5665,    123433,       20662,      64555
  5666,    120759,       20614,      63554
  5667,    118712,       20828,      62553
  5668,    124967,       20636,      64555
  5669,    126452,       20570,      66056
  5670,    121662,       20511,      64555
  5671,    120687,       20766,      63554
  5672,    120743,       20813,      62554
  5673,    123940,       20609,      64054
  5674,    123300,       20722,      64055
  5675,    121802,       20695,      63554
  5676,    124589,       20608,      65556
  5677,    128034,       20496,      66557
  5678,    126055,       20746,      66056
  5679,    122439,       20720,      64054
  5680,    124061,       20573,      64055
  5681,    123162,       20752,      64055
  5682,    120053,       20660,      63054
  5683,    122162,       20772,      64054
  5684,    123659,       20636,      64555
  5685,    120556,       20729,      62553
  5686,    119436,       20882,      62052
  5687,    122477,       20750,      64054
  5688,    123900,       20567,      64555
  5689,    121555,       20720,      63555
  5690,    122153,       20849,      64055
  5691,    122029,       20867,      65055
  5692,    120611,       20829,      63054
  5693,    125563,       20642,      65055
  5694,    124214,       20603,      64555
  5695,    121157,       20833,      63555
  5696,    125171,       20641,      65555
  5697,    122262,       20880,      64054
  5698,    120995,       20851,      62553
  5699,    122410,       20790,      63554
  5700,    123172,       20725,      63554
  5701,    123560,       20663,      64055
  5702,    125424,       20793,      66056
  5703,    123696,       20654,      65055
  5704,    122379,       20737,      64054
  5705,    123259,       20696,      63555
  5706,    124642,       20815,      65555
  5707,    118874,       21049,      63056
  5708,    125301,       20800,      65056
  5709,    122426,       20869,      63554
  5710,    126345,       20634,      65556
  5711,    124949,       20724,      65556
  5712,    122377,       20861,      64054
  5713,    127187,       20772,      67558
  5714,    126043,       20809,      66557
  5715,    121353,       20937,      65056
  5716,    120613,       21020,      63555
  5717,    126082,       20801,      65055
  5718,    126171,       20770,      65556
  5719,    125663,       20884,      66056
  5720,    120796,       20792,      63054
  5721,    122733,       20939,      64055
  5722,    121691,       21028,      63053
  5723,    127550,       20710,      65556
  5724,    122434,       20877,      64055
  5725,    124031,       20704,      64555
  5726,    124747,       20731,      66557
  5727,    123137,       20737,      64054
  5728,    123474,       20983,      65055
  5729,    122047,       20767,      63554
  5730,    136754,       20481,      69059
  5731,    126663,       20646,      67557
  5732,    124350,       20821,      66056
  5733,    129846,       20721,      69059
  5734,    122438,       20867,      64054
  5735,    121567,       20956,      65055
  5736,    120949,       20977,      64554
  5737,    121718,       21068,      65556
  5738,    125111,       21005,      65055
  5739,    123925,       20875,      64555
  5740,    127061,       20837,      66556
  5741,    129203,       20724,      66557
  5742,    124622,       20986,      65556
  5743,    123068,       20969,      63554
  5744,    122868,       20961,      64054
  5745,    124014,       20968,      65056
  5746,    123025,       20997,      64555
  5747,    124468,       20896,      65055
  5748,    126677,       20910,      65555
  5749,    125977,       20859,      65055
  5750,    126988,       20934,      66057
  5751,    122379,       21057,      64555
  5752,    125705,       20851,      65556
  5753,    128166,       20832,      66557
  5754,    124915,       21010,      66056
  5755,    129485,       20873,      67557
  5756,    124672,       20898,      65556
  5757,    127350,       20792,      67057
  5758,    122515,       21079,      63554
  5759,    123914,       20996,      64055
  5760,    122410,       21035,      63554
  5761,    123229,       20998,      64054
  5762,    125404,       20939,      65054
  5763,    123052,       21028,      65056
  5764,    128245,       21023,      67057
  5765,    128889,       21066,      66557
  5766,    127952,       21034,      66057
  5767,    129534,       20987,      67057
  5768,    124116,       20942,      65055
  5769,    123389,       21209,      64555
  5770,    124575,       20974,      64555
  5771,    123309,       20994,      64054
  5772,    123921,       21072,      65055
  5773,    122082,       21147,      65556
  5774,    123548,       21104,      65556
  5775,    123790,       21073,      64555
  5776,    125887,       20957,      65555
  5777,    124296,       20974,      64555
  5778,    129591,       20838,      68058
  5779,    127085,       21050,      66555
  5780,    124645,       21129,      65055
  5781,    119839,       21344,      63054
  5782,    124363,       21271,      66557
  5783,    124607,       21258,      66557
  5784,    125134,       21060,      64555
  5785,    123587,       21180,      64055
  5786,    127904,       21070,      66557
  5787,    122819,       21253,      65555
  5788,    125870,       21168,      65055
  5789,    123750,       21214,      64555
  5790,    124148,       21135,      65055
  5791,    125810,       20997,      65556
  5792,    123488,       21354,      64054
  5793,    123532,       21144,      70061
  5794,    123037,       21200,      66057
  5795,    122595,       21164,      64054
  5796,    127950,       21066,      67057
  5797,    126192,       21153,      66557
  5798,    124927,       21229,      65556
  5799,    126615,       21202,      66557
  5800,    124931,       21156,      65055
  5801,    128333,       20978,      66557
  5802,    128762,       21182,      66557
  5803,    125301,       21244,      66056
  5804,    125854,       21173,      65556
  5805,    130464,       20948,      68058
  5806,    124758,       21255,      65055
  5807,    125220,       21231,      65056
  5808,    122465,       21298,      64555
  5809,    124762,       21261,      65056
  5810,    124436,       21269,      66056
  5811,    129340,       21252,      67557
  5812,    127167,       21189,      66056
  5813,    122217,       21289,      65056
  5814,    126851,       21139,      66556
  5815,    126762,       21325,      65556
  5816,    124873,       21322,      65055
  5817,    127212,       21170,      66056
  5818,    125722,       21342,      65557
  5819,    125836,       21364,      65556
  5820,    125039,       21412,      65556
  5821,    126431,       21245,      65056
  5822,    129413,       21208,      68058
  5823,    126814,       21207,      66056
  5824,    129889,       21116,      67558
  5825,    131940,       21055,      67557
  5826,    125631,       21327,      65556
  5827,    126926,       21274,      67558
  5828,    126152,       21168,      65557
  5829,    125388,       21444,      65557
  5830,    126186,       21160,      66056
  5831,    124663,       21405,      64555
  5832,    127739,       21166,      66557
  5833,    122949,       21541,      65055
  5834,    127281,       21331,      67058
  5835,    124542,       21485,      67057
  5836,    127659,       21289,      66557
  5837,    127531,       21204,      66056
  5838,    123643,       21367,      64555
  5839,    133191,       21006,      68058
  5840,    127266,       21326,      68058
  5841,    125043,       21374,      66557
  5842,    128371,       21399,      67057
  5843,    125793,       21392,      66056
  5844,    126725,       21386,      66556
  5845,    126740,       21345,      66056
  5846,    126424,       21386,      67558
  5847,    126614,       21375,      65556
  5848,    127200,       21286,      66057
  5849,    130446,       21236,      68058
  5850,    125683,       21417,      69059
  5851,    126313,       21353,      67557
  5852,    123003,       21603,      66056
  5853,    128930,       21160,      67057
  5854,    123700,       21498,      66056
  5855,    127244,       21395,      67557
  5856,    128629,       21392,      67558
  5857,    129623,       21363,      67557
  5858,    125083,       21525,      66056
  5859,    122327,       21544,      64555
  5860,    124451,       21374,      65556
  5861,    127922,       21462,      67558
  5862,    126524,       21395,      66557
  5863,    127208,       21439,      67558
  5864,    125009,       21624,      66556
  5865,    123807,       21642,      65055
  5866,    125318,       21606,      65556
  5867,    125629,       21437,      65556
  5868,    128439,       21323,      67057
  5869,    128573,       21289,      66558
  5870,    128206,       21476,      68058
  5871,    122888,       21575,      65556
  5872,    128760,       21355,      67558
  5873,    125109,       21518,      65556
  5874,    124964,       21591,      66557
  5875,    127824,       21401,      67057
  5876,    131094,       21316,      67557
  5877,    126542,       21551,      67057
  5878,    126868,       21384,      66557
  5879,    126042,       21408,      65055
  5880,    128337,       21366,      67557
  5881,    128536,       21470,      67057
  5882,    123184,       21661,      65556
  5883,    125762,       21672,      66056
  5884,    125972,       21646,      65556
  5885,    122583,       21748,      65056
  5886,    126735,       21604,      66056
  5887,    127344,       21603,      66557
  5888,    125868,       21599,      66056
  5889,    126747,       21622,      66557
  5890,    125105,       21541,      65556
  5891,    124387,       21616,      65055
  5892,    124200,       21754,      66056
  5893,    132088,       21354,      69058
  5894,    130701,       21465,      68558
  5895,    128420,       21476,      66557
  5896,    130052,       21369,      68057
  5897,    125618,       21606,      65556
  5898,    128530,       21466,      67057
  5899,    128037,       21690,      67057
  5900,    127879,       21575,      67056
  5901,    127916,       21570,      67057
  5902,    128432,       21591,      67558
  5903,    134340,       21440,      69559
  5904,    129160,       21606,      67558
  5905,    126579,       21536,      66056
  5906,    126211,       21565,      66557
  5907,    128854,       21453,      66056
  5908,    127343,       21617,      66556
  5909,    125896,       21684,      66056
  5910,    125644,       21703,      65556
  5911,    123989,       21770,      64555
  5912,    134682,       21315,      70560
  5913,    126102,       21617,      66056
  5914,    128536,       21603,      69059
  5915,    123877,       21816,      65556
  5916,    133783,       21421,      70059
  5917,    126026,       21905,      67057
  5918,    129148,       21669,      67557
  5919,    126974,       21729,      67057
  5920,    128172,       21698,      66557
  5921,    131659,       21588,      68058
  5922,    128215,       21623,      67057
  5923,    131921,       21587,      68058
  5924,    131842,       21525,      69059
  5925,    129803,       21598,      68058
  5926,    131091,       21597,      68058
  5927,    130476,       21393,      68058
  5928,    131609,       21473,      69059
  5929,    128301,       21654,      66557
  5930,    129280,       21728,      67557
  5931,    133357,       21544,      68558
  5932,    127790,       21678,      67557
  5933,    131737,       21778,      68058
  5934,    128224,       21710,      67558
  5935,    127691,       21774,      66056
  5936,    128438,       21691,      66556
  5937,    127827,       21841,      67558
  5938,    127498,       21886,      67558
  5939,    128745,       21725,      67057
  5940,    130045,       21812,      67558
  5941,    128591,       21761,      66557
  5942,    129204,       21732,      67057
  5943,    127774,       21732,      67057
  5944,    131907,       21700,      68058
  5945,    126927,       21843,      66056
  5946,    127590,       21822,      67557
  5947,    129676,       21519,      67057
  5948,    125014,       21999,      66056
  5949,    130104,       21807,      67057
  5950,    126384,       21884,      67056
  5951,    131152,       21688,      68058
  5952,    128087,       21871,      67057
  5953,    127482,       21876,      66557
  5954,    127905,       21892,      69059
  5955,    127435,       21917,      67558
  5956,    131365,       21608,      68559
  5957,    127678,       21789,      68558
  5958,    129734,       21805,      67057
  5959,    129191,       21728,      67058
  5960,    125790,       21964,      67057
  5961,    127540,       21955,      67057
  5962,    128495,       21921,      67057
  5963,    129165,       21924,      69059
  5964,    128957,       21867,      67558
  5965,    127260,       21912,      66557
  5966,    126716,       21968,      67057
  5967,    134216,       21670,      69059
  5968,    127854,       22017,      67557
  5969,    127567,       21927,      68558
  5970,    128237,       21985,      68058
  5971,    127374,       22055,      67558
  5972,    127185,       22056,      67558
  5973,    127510,       21938,      66557
  5974,    126436,       22034,      65556
  5975,    131650,       21953,      68058
  5976,    130792,       21866,      67558
  5977,    132213,       21858,      69059
  5978,    133514,       21726,      69559
  5979,    131032,       21834,      69059
  5980,    134196,       21615,      69059
  5981,    126667,       22000,      66056
  5982,    127494,       22049,      67558
  5983,    127917,       22031,      66557
  5984,    130295,       22010,      67558
  5985,    136442,       21763,      70060
  5986,    127099,       21906,      66056
  5987,    131177,       21890,      67558
  5988,    131353,       22004,      69059
  5989,    130057,       21985,      67558
  5990,    132708,       21912,      69059
  5991,    131287,       21993,      68558
  5992,    138123,       21675,      72061
  5993,    134377,       21849,      70060
  5994,    131648,       21910,      68058
  5995,    131733,       21851,      69560
  5996,    130648,       21874,      69059
  5997,    131918,       21959,      68058
  5998,    129217,       21924,      67057
  5999,    128998,       21921,      67557
  6000,    129826,       22035,      68058
  6001,    128868,       22115,      68558
  6002,    131654,       22004,      69059
  6003,    132141,       21967,      68559
  6004,    129165,       22004,      67057
  6005,    130079,       22040,      67558
  6006,    127601,       22100,      67557
  6007,    128144,       22172,      67057
  6008,    132738,       21859,      70059
  6009,    127472,       22136,      68058
  6010,    129805,       22049,      67558
  6011,    128633,       22099,      67558
  6012,    130763,       22013,      69560
  6013,    127034,       22161,      66056
  6014,    130133,       21977,      68058
  6015,    129340,       22036,      67557
  6016,    126312,       22232,      66056
  6017,    128800,       22171,      68058
  6018,    129499,       22189,      68058
  6019,    136523,       21812,      71561
  6020,    129270,       22128,      67557
  6021,    126327,       22227,      67057
  6022,    133689,       21914,      68558
  6023,    136466,       21966,      71060
  6024,    131349,       21927,      69059
  6025,    130130,       22266,      67558
  6026,    129461,       22060,      67557
  6027,    127572,       22372,      67058
  6028,    127248,       22333,      68058
  6029,    129130,       22228,      68058
  6030,    133377,       22105,      69559
  6031,    130364,       22055,      69559
  6032,    132427,       22115,      69058
  6033,    131010,       22246,      69059
  6034,    130843,       22221,      68558
  6035,    130471,       22161,      67558
  6036,    128528,       22193,      67557
  6037,    131703,       22172,      69059
  6038,    130341,       22190,      69559
  6039,    130574,       22252,      70560
  6040,    132517,       22132,      68558
  6041,    132499,       22132,      68558
  6042,    130851,       22201,      67557
  6043,    137566,       21989,      71060
  6044,    130078,       22154,      67558
  6045,    132188,       22205,      69059
  6046,    129985,       22217,      68558
  6047,    131574,       22087,      68557
  6048,    130662,       22372,      68058
  6049,    137537,       22008,      71562
  6050,    129816,       22265,      68058
  6051,    130062,       22331,      68058
  6052,    134799,       22063,      70060
  6053,    132468,       22143,      68558
  6054,    129680,       22222,      68059
  6055,    133050,       22077,      69559
  6056,    127884,       22462,      67057
  6057,    131866,       22255,      69058
  6058,    132619,       22222,      68558
  6059,    129353,       22309,      68058
  6060,    130593,       22167,      68058
  6061,    133369,       21976,      71061
  6062,    136493,       22094,      71061
  6063,    135935,       22110,      70560
  6064,    132366,       22154,      69059
  6065,    133858,       22149,      69559
  6066,    129343,       22399,      67558
  6067,    128386,       22389,      67557
  6068,    130278,       22421,      68058
  6069,    129715,       22390,      68558
  6070,    136426,       22030,      71060
  6071,    138652,       21834,      72562
  6072,    127668,       22415,      67057
  6073,    127292,       22427,      67557
  6074,    134381,       22227,      70060
  6075,    129375,       22526,      67558
  6076,    129758,       22396,      67558
  6077,    131735,       22300,      69559
  6078,    131352,       22287,      68557
  6079,    132613,       22346,      68559
  6080,    131286,       22284,      70060
  6081,    129193,       22640,      68058
  6082,    131075,       22341,      68058
  6083,    130750,       22458,      68558
  6084,    128727,       22456,      67057
  6085,    129278,       22575,      69559
  6086,    129868,       22555,      68558
  6087,    131374,       22272,      68058
  6088,    128832,       22474,      67057
  6089,    131989,       22306,      69059
  6090,    134318,       22467,      69559
  6091,    136256,       22251,      71561
  6092,    131121,       22463,      69059
  6093,    133036,       22401,      70560
  6094,    129687,       22463,      68558
  6095,    133210,       22309,      70060
  6096,    133084,       22644,      70060
  6097,    131039,       22443,      68558
  6098,    132440,       22378,      69559
  6099,    129690,       22381,      68558
  6100,    131734,       22464,      68558
  6101,    130901,       22530,      69059
  6102,    133082,       22431,      69559
  6103,    135686,       22308,      69560
  6104,    132097,       22372,      69059
  6105,    134973,       22473,      71061
  6106,    136838,       22413,      72562
  6107,    134534,       22358,      70060
  6108,    134317,       22297,      71060
  6109,    130815,       22536,      69059
  6110,    138386,       21941,      71562
  6111,    139866,       22288,      72062
  6112,    131964,       22473,      68558
  6113,    129848,       22664,      68058
  6114,    131851,       22415,      68559
  6115,    132908,       22333,      68559
  6116,    128997,       22579,      67557
  6117,    131603,       22475,      68058
  6118,    134725,       22353,      70561
  6119,    132850,       22556,      69059
  6120,    133971,       22502,      70060
  6121,    136177,       22298,      70561
  6122,    134500,       22389,      70560
  6123,    133703,       22418,      70060
  6124,    132458,       22424,      70060
  6125,    130303,       22639,      69059
  6126,    133499,       22537,      69559
  6127,    131969,       22405,      69059
  6128,    136324,       22259,      71060
  6129,    132633,       22440,      69559
  6130,    133401,       22486,      71060
  6131,    132998,       22563,      69059
  6132,    132076,       22487,      69559
  6133,    131095,       22450,      68558
  6134,    132115,       22551,      69059
  6135,    135673,       22339,      70060
  6136,    131837,       22545,      68559
  6137,    132845,       22497,      70060
  6138,    137177,       22448,      71560
  6139,    135351,       22578,      70059
  6140,    140567,       22076,      73562
  6141,    134744,       22306,      69559
  6142,    131568,       22700,      69059
  6143,    135560,       22588,      72062
  6144,    137388,       22383,      72062
  6145,    134613,       22600,      74063
  6146,    132597,       22730,      70060
  6147,    132174,       22549,      69059
  6148,    138024,       22223,      71561
  6149,    129607,       22706,      68558
  6150,    132753,       22603,      69059
  6151,    134166,       22613,      69560
  6152,    135246,       22488,      71060
  6153,    132682,       22736,      70060
  6154,    139719,       22406,      73562
  6155,    132871,       22611,      69059
  6156,    133895,       22591,      70560
  6157,    132949,       22610,      70560
  6158,    132679,       22642,      70060
  6159,    132972,       22685,      69560
  6160,    132296,       22746,      70060
  6161,    133738,       22745,      70060
  6162,    132670,       22736,      69059
  6163,    133857,       22824,      70560
  6164,    134196,       22573,      70060
  6165,    135284,       22587,      71060
  6166,    135345,       22608,      72061
  6167,    130350,       22784,      68058
  6168,    130253,       22796,      69559
  6169,    132470,       22801,      70060
  6170,    137195,       22603,      71562
  6171,    135058,       22659,      71061
  6172,    136156,       22667,      71561
  6173,    135667,       22777,      71561
  6174,    135091,       22686,      71061
  6175,    132922,       22524,      69559
  6176,    137568,       22723,      71562
  6177,    137055,       22748,      71061
  6178,    140210,       22499,      72061
  6179,    132942,       22717,      69559
  6180,    131571,       22710,      70560
  6181,    132271,       22744,      69560
  6182,    131996,       22934,      71561
  6183,    132337,       22878,      72561
  6184,    132554,       22910,      69559
  6185,    139753,       22537,      72562
  6186,    136789,       22605,      71561
  6187,    136486,       22635,      71060
  6188,    136076,       22667,      70560
  6189,    135342,       22516,      70560
  6190,    132197,       22785,      69560
  6191,    132085,       22908,      71060
  6192,    137766,       22648,      71562
  6193,    133990,       22872,      71061
  6194,    138736,       22622,      72061
  6195,    136342,       22831,      71061
  6196,    133660,       22723,      70060
  6197,    135249,       22596,      70559
  6198,    133696,       22949,      69559
  6199,    134073,       22719,      69559
  6200,    133617,       22926,      71061
  6201,    135368,       22917,      71061
  6202,    141712,       22523,      73063
  6203,    138438,       22758,      71561
  6204,    137620,       22889,      71060
  6205,    132847,       23036,      69559
  6206,    132335,       22993,      73062
  6207,    132835,       22998,      70060
  6208,    133105,       23014,      70060
  6209,    135682,       22783,      71561
  6210,    131481,       23024,      69059
  6211,    131558,       23023,      69559
  6212,    139995,       22609,      72562
  6213,    142200,       22536,      73062
  6214,    132131,       23023,      70560
  6215,    135353,       23024,      70060
  6216,    133926,       23030,      69560
  6217,    140131,       22683,      72562
  6218,    136718,       22626,      70560
  6219,    134735,       22779,      70560
  6220,    134359,       22868,      71062
  6221,    138181,       22760,      71561
  6222,    136409,       22816,      70060
  6223,    137324,       22842,      71561
  6224,    134886,       22923,      71561
  6225,    132740,       23059,      70060
  6226,    131444,       23152,      69559
  6227,    132373,       23119,      69059
  6228,    133453,       22986,      69559
  6229,    135078,       23092,      70560
  6230,    136711,       22893,      71061
  6231,    136416,       22971,      70560
  6232,    135201,       22971,      70560
  6233,    138265,       22792,      71561
  6234,    133561,       22985,      69559
  6235,    139190,       22782,      72562
  6236,    138960,       22847,      71561
  6237,    134118,       22984,      70560
  6238,    137387,       22945,      71561
  6239,    135920,       23105,      71060
  6240,    134138,       23083,      70560
  6241,    134429,       23056,      70059
  6242,    133359,       23088,      69059
  6243,    135865,       22959,      70561
  6244,    137282,       22856,      71060
  6245,    137490,       22890,      74063
  6246,    133681,       23067,      69559
  6247,    137516,       23123,      72061
  6248,    135696,       23122,      71561
  6249,    133908,       22941,      69560
  6250,    134316,       23113,      70560
  6251,    133263,       23199,      69560
  6252,    137536,       22750,      70560
  6253,    135141,       23140,      70060
  6254,    136172,       23046,      71561
  6255,    137376,       22943,      72062
  6256,    133984,       23141,      69559
  6257,    134843,       23161,      71061
  6258,    141030,       22856,      73563
  6259,    138298,       22831,      71061
  6260,    143756,       22712,      74064
  6261,    141521,       22859,      72562
  6262,    141396,       22688,      73062
  6263,    139942,       22736,      72061
  6264,    134832,       23100,      71060
  6265,    135261,       23097,      71061
  6266,    136982,       22968,      71061
  6267,    136973,       23102,      72061
  6268,    140152,       22824,      72061
  6269,    139252,       22995,      72562
  6270,    140332,       22883,      72561
  6271,    138335,       23022,      72062
  6272,    134721,       23103,      71061
  6273,    137713,       23041,      71561
  6274,    139547,       23038,      72061
  6275,    143970,       22942,      73563
  6276,    141127,       22959,      73062
  6277,    136293,       23193,      72062
  6278,    138853,       23089,      73563
