    n, heap_cmp, heap_swaps, heap_time
 3335,    67942,      36181,     44038
 3336,    67938,      36192,     43036
 3337,    68000,      36227,     43537
 3338,    67997,      36206,     44037
 3339,    68020,      36210,     44037
 3340,    68057,      36274,     43037
 3341,    68011,      36207,     43537
 3342,    68039,      36257,     43037
 3343,    68147,      36259,     44037
 3344,    68119,      36276,     44038
 3345,    68207,      36269,     43535
 3346,    68188,      36309,     43037
 3347,    68228,      36302,     44037
 3348,    68205,      36317,     43037
 3349,    68292,      36313,     44037
 3350,    68209,      36317,     43036
 3351,    68196,      36295,     43036
 3352,    68279,      36342,     44038
 3353,    68335,      36362,     44038
 3354,    68372,      36419,     43538
 3355,    68412,      36413,     43537
 3356,    68406,      36398,     43036
 3357,    68416,      36416,     44037
 3358,    68432,      36404,     43036
 3359,    68518,      36445,     44037
 3360,    68494,      36416,     44038
 3361,    68510,      36474,     43537
 3362,    68568,      36495,     43537
 3363,    68589,      36522,     44037
 3364,    68602,      36523,     43537
 3365,    68620,      36505,     44039
 3366,    68637,      36515,     44037
 3367,    68670,      36571,     43536
 3368,    68718,      36581,     43536
 3369,    68730,      36548,     44037
 3370,    68756,      36600,     44037
 3371,    68837,      36614,     44038
 3372,    68850,      36622,     44538
 3373,    68829,      36631,     44037
 3374,    68891,      36691,     44037
 3375,    68813,      36594,     44039
 3376,    68891,      36650,     45038
 3377,    68931,      36729,     44037
 3378,    68981,      36696,     43537
 3379,    68968,      36714,     44536
 3380,    68953,      36671,     44037
 3381,    69028,      36730,     44538
 3382,    69089,      36788,     44037
 3383,    69090,      36762,     44037
 3384,    69123,      36815,     44538
 3385,    69160,      36835,     44037
 3386,    69120,      36795,     43537
 3387,    69147,      36787,     44037
 3388,    69210,      36847,     44037
 3389,    69200,      36834,     44538
 3390,    69219,      36842,     44037
 3391,    69261,      36831,     44538
 3392,    69282,      36872,     45039
 3393,    69283,      36902,     45038
 3394,    69353,      36917,     44538
 3395,    69339,      36916,     44038
 3396,    69341,      36895,     44037
 3397,    69398,      36940,     44037
 3398,    69390,      36900,     45038
 3399,    69399,      36948,     44538
 3400,    69453,      36950,     45038
 3401,    69493,      37000,     45038
 3402,    69532,      37031,     45038
 3403,    69550,      37017,     44538
 3404,    69531,      37017,     44538
 3405,    69604,      37029,     44538
 3406,    69545,      37006,     44039
 3407,    69613,      37020,     45038
 3408,    69642,      37041,     44037
 3409,    69679,      37078,     45038
 3410,    69669,      37071,     44037
 3411,    69724,      37094,     45038
 3412,    69768,      37144,     44538
 3413,    69748,      37117,     44037
 3414,    69775,      37072,     44037
 3415,    69780,      37136,     45538
 3416,    69830,      37163,     44538
 3417,    69886,      37192,     44538
 3418,    69914,      37232,     44538
 3419,    69942,      37242,     45038
 3420,    69888,      37180,     45038
 3421,    69932,      37221,     45038
 3422,    69951,      37221,     45038
 3423,    69954,      37246,     44538
 3424,    69989,      37245,     44538
 3425,    70044,      37286,     45038
 3426,    70029,      37287,     51045
 3427,    70116,      37340,     45038
 3428,    70064,      37297,     45038
 3429,    70097,      37305,     44538
 3430,    70225,      37385,     44538
 3431,    70183,      37364,     44538
 3432,    70260,      37478,     45039
 3433,    70222,      37401,     45038
 3434,    70275,      37423,     44537
 3435,    70268,      37390,     45039
 3436,    70315,      37445,     45038
 3437,    70298,      37425,     46039
 3438,    70330,      37423,     45038
 3439,    70370,      37470,     45038
 3440,    70393,      37474,     45038
 3441,    70399,      37467,     45539
 3442,    70459,      37521,     47040
 3443,    70419,      37451,     53045
 3444,    70461,      37497,     45038
 3445,    70533,      37541,     44539
 3446,    70487,      37498,     45539
 3447,    70549,      37534,     45039
 3448,    70575,      37555,     45538
 3449,    70547,      37538,     46039
 3450,    70584,      37546,     45539
 3451,    70602,      37559,     45538
 3452,    70694,      37635,     45539
 3453,    70671,      37599,     45037
 3454,    70679,      37582,     45539
 3455,    70707,      37633,     45538
 3456,    70773,      37659,     45538
 3457,    70754,      37672,     44538
 3458,    70836,      37687,     46039
 3459,    70848,      37714,     45038
 3460,    70800,      37694,     45538
 3461,    70840,      37712,     45037
 3462,    70899,      37713,     45538
 3463,    70898,      37718,     45038
 3464,    70932,      37741,     45538
 3465,    70947,      37768,     45539
 3466,    70989,      37769,     45538
 3467,    71006,      37780,     48542
 3468,    71072,      37814,     50043
 3469,    71059,      37843,     46038
 3470,    71113,      37872,     46039
 3471,    71097,      37797,     45538
 3472,    71099,      37812,     45539
 3473,    71208,      37877,     46039
 3474,    71186,      37871,     46040
 3475,    71236,      37889,     45038
 3476,    71270,      37940,     46039
 3477,    71266,      37931,     45038
 3478,    71325,      37941,     45538
 3479,    71315,      37930,     46539
 3480,    71341,      37997,     46040
 3481,    71357,      37991,     45538
 3482,    71360,      38022,     46039
 3483,    71422,      38021,     46039
 3484,    71396,      37989,     45538
 3485,    71409,      38002,     45538
 3486,    71458,      38036,     45038
 3487,    71524,      38078,     45038
 3488,    71520,      38068,     46039
 3489,    71527,      38063,     45539
 3490,    71514,      38064,     46039
 3491,    71590,      38117,     46039
 3492,    71620,      38182,     45538
 3493,    71664,      38127,     45539
 3494,    71626,      38127,     48039
 3495,    71678,      38189,     46541
 3496,    71707,      38187,     45037
 3497,    71743,      38208,     45038
 3498,    71729,      38196,     45538
 3499,    71728,      38161,     46040
 3500,    71804,      38217,     45539
 3501,    71802,      38201,     47540
 3502,    71809,      38234,     45038
 3503,    71846,      38256,     45539
 3504,    71915,      38293,     46539
 3505,    71916,      38279,     45038
 3506,    71951,      38326,     45538
 3507,    71958,      38305,     46038
 3508,    71979,      38337,     45539
 3509,    72025,      38329,     46039
 3510,    71946,      38316,     45040
 3511,    71977,      38292,     45539
 3512,    72109,      38376,     46539
 3513,    72095,      38350,     46039
 3514,    72169,      38411,     46039
 3515,    72095,      38383,     46039
 3516,    72164,      38381,     44538
 3517,    72194,      38398,     45038
 3518,    72249,      38456,     45538
 3519,    72219,      38424,     45038
 3520,    72236,      38431,     46040
 3521,    72245,      38424,     45538
 3522,    72344,      38512,     50044
 3523,    72359,      38513,     46040
 3524,    72372,      38533,     46039
 3525,    72366,      38543,     45537
 3526,    72398,      38530,     45539
 3527,    72414,      38515,     45540
 3528,    72410,      38548,     46540
 3529,    72448,      38518,     46039
 3530,    72477,      38581,     45539
 3531,    72552,      38610,     47039
 3532,    72505,      38574,     45539
 3533,    72564,      38640,     45539
 3534,    72591,      38660,     46039
 3535,    72593,      38622,     45539
 3536,    72604,      38646,     46039
 3537,    72652,      38676,     45540
 3538,    72650,      38688,     46039
 3539,    72663,      38707,     45539
 3540,    72670,      38668,     45538
 3541,    72796,      38766,     46039
 3542,    72779,      38737,     46539
 3543,    72742,      38688,     45539
 3544,    72776,      38733,     46039
 3545,    72831,      38752,     46040
 3546,    72868,      38792,     45539
 3547,    72858,      38820,     46539
 3548,    72879,      38766,     45539
 3549,    72882,      38797,     45538
 3550,    72957,      38846,     46039
 3551,    72973,      38839,     46040
 3552,    72980,      38836,     46540
 3553,    73004,      38886,     45538
 3554,    73028,      38881,     46039
 3555,    73068,      38896,     46540
 3556,    73071,      38918,     46039
 3557,    73075,      38931,     46039
 3558,    73128,      38898,     46539
 3559,    73137,      38906,     45538
 3560,    73145,      38945,     47039
 3561,    73169,      38933,     45539
 3562,    73268,      38982,     46039
 3563,    73258,      39028,     46540
 3564,    73275,      38991,     46039
 3565,    73302,      39043,     46039
 3566,    73317,      39047,     46039
 3567,    73315,      39040,     45539
 3568,    73342,      38997,     46040
 3569,    73376,      39046,     46540
 3570,    73387,      39069,     46039
 3571,    73434,      39062,     45538
 3572,    73412,      39060,     46539
 3573,    73507,      39129,     46539
 3574,    73486,      39063,     46038
 3575,    73527,      39122,     46039
 3576,    73553,      39165,     45539
 3577,    73562,      39105,     46040
 3578,    73609,      39199,     46039
 3579,    73604,      39174,     47040
 3580,    73702,      39191,     47540
 3581,    73685,      39225,     46540
 3582,    73681,      39221,     47040
 3583,    73721,      39262,     46540
 3584,    73668,      39225,     46540
 3585,    73775,      39269,     46040
 3586,    73746,      39213,     46540
 3587,    73816,      39266,     46540
 3588,    73868,      39308,     46039
 3589,    73826,      39282,     46539
 3590,    73899,      39289,     46039
 3591,    73895,      39312,     46539
 3592,    73947,      39372,     46540
 3593,    73954,      39349,     47040
 3594,    73967,      39350,     46039
 3595,    74039,      39418,     47040
 3596,    74019,      39390,     46539
 3597,    74001,      39386,     47040
 3598,    74051,      39418,     47540
 3599,    74098,      39429,     47540
 3600,    74079,      39419,     47040
 3601,    74137,      39448,     46039
 3602,    74136,      39451,     47039
 3603,    74198,      39501,     47040
 3604,    74218,      39510,     46540
 3605,    74222,      39492,     47040
 3606,    74243,      39540,     46540
 3607,    74238,      39514,     47040
 3608,    74201,      39489,     46540
 3609,    74275,      39543,     47540
 3610,    74290,      39540,     47039
 3611,    74302,      39529,     47541
 3612,    74402,      39585,     47040
 3613,    74401,      39607,     46039
 3614,    74460,      39594,     46039
 3615,    74490,      39666,     46539
 3616,    74444,      39594,     47540
 3617,    74453,      39632,     46040
 3618,    74522,      39653,     47039
 3619,    74458,      39637,     46539
 3620,    74563,      39649,     47040
 3621,    74581,      39686,     47039
 3622,    74656,      39731,     47539
 3623,    74656,      39733,     47539
 3624,    74663,      39751,     47040
 3625,    74682,      39720,     46540
 3626,    74744,      39801,     47040
 3627,    74717,      39775,     46540
 3628,    74729,      39812,     48040
 3629,    74789,      39810,     47040
 3630,    74787,      39822,     47040
 3631,    74819,      39832,     47040
 3632,    74862,      39846,     47541
 3633,    74896,      39852,     46540
 3634,    74905,      39872,     47040
 3635,    74949,      39904,     48041
 3636,    74961,      39871,     47539
 3637,    74999,      39885,     47540
 3638,    74954,      39895,     47040
 3639,    74972,      39888,     47541
 3640,    75012,      39916,     47541
 3641,    75080,      39977,     47540
 3642,    75058,      39951,     46540
 3643,    75092,      39962,     47541
 3644,    75130,      39975,     48042
 3645,    75146,      39982,     47540
 3646,    75157,      40011,     47539
 3647,    75198,      40021,     47540
 3648,    75198,      40034,     46540
 3649,    75262,      40033,     47040
 3650,    75312,      40100,     47541
 3651,    75264,      40028,     47039
 3652,    75255,      40043,     47039
 3653,    75331,      40082,     47540
 3654,    75340,      40100,     47540
 3655,    75389,      40117,     48041
 3656,    75407,      40120,     47040
 3657,    75398,      40141,     47540
 3658,    75456,      40137,     47540
 3659,    75428,      40127,     47540
 3660,    75458,      40161,     47541
 3661,    75503,      40190,     47040
 3662,    75533,      40192,     48541
 3663,    75544,      40202,     48042
 3664,    75662,      40284,     48041
 3665,    75625,      40244,     47040
 3666,    75607,      40247,     48041
 3667,    75682,      40260,     47040
 3668,    75663,      40297,     47541
 3669,    75731,      40317,     48041
 3670,    75729,      40278,     47040
 3671,    75745,      40328,     48040
 3672,    75824,      40363,     47541
 3673,    75779,      40337,     48541
 3674,    75853,      40387,     48541
 3675,    75895,      40370,     47039
 3676,    75906,      40407,     47540
 3677,    75897,      40352,     47541
 3678,    75927,      40393,     47540
 3679,    75993,      40437,     48040
 3680,    75909,      40405,     47039
 3681,    75985,      40435,     47541
 3682,    76041,      40449,     48542
 3683,    76022,      40431,     48040
 3684,    76067,      40463,     49042
 3685,    76073,      40491,     47540
 3686,    76111,      40506,     47541
 3687,    76117,      40493,     47540
 3688,    76140,      40539,     48040
 3689,    76177,      40557,     48541
 3690,    76191,      40546,     47540
 3691,    76220,      40556,     48040
 3692,    76219,      40557,     47040
 3693,    76274,      40568,     48541
 3694,    76274,      40602,     48041
 3695,    76352,      40629,     47540
 3696,    76351,      40628,     51043
 3697,    76387,      40643,     48041
 3698,    76348,      40638,     49043
 3699,    76347,      40600,     49041
 3700,    76418,      40670,     48041
 3701,    76480,      40666,     48041
 3702,    76442,      40688,     48040
 3703,    76473,      40681,     49041
 3704,    76567,      40771,     48543
 3705,    76517,      40715,     48041
 3706,    76502,      40708,     47540
 3707,    76602,      40761,     48541
 3708,    76632,      40774,     48041
 3709,    76602,      40750,     47541
 3710,    76670,      40798,     47541
 3711,    76658,      40783,     48041
 3712,    76685,      40809,     48040
 3713,    76689,      40827,     47541
 3714,    76704,      40788,     48040
 3715,    76739,      40817,     48041
 3716,    76790,      40833,     49042
 3717,    76810,      40843,     49042
 3718,    76806,      40835,     49042
 3719,    76854,      40912,     49042
 3720,    76904,      40922,     49042
 3721,    76916,      40925,     48542
 3722,    76937,      40943,     49042
 3723,    76938,      40927,     48541
 3724,    76962,      40920,     49042
 3725,    77025,      40970,     48541
 3726,    76966,      40961,     48541
 3727,    77049,      40946,     49041
 3728,    77024,      40979,     49041
 3729,    77123,      41034,     49042
 3730,    77080,      40979,     48041
 3731,    77144,      41058,     48541
 3732,    77154,      41044,     49042
 3733,    77205,      41067,     49542
 3734,    77199,      41077,     52545
 3735,    77246,      41120,     55047
 3736,    77268,      41121,     53545
 3737,    77315,      41145,     50543
 3738,    77278,      41108,     49543
 3739,    77306,      41114,     48541
 3740,    77348,      41131,     49041
 3741,    77333,      41154,     48541
 3742,    77419,      41200,     49042
 3743,    77398,      41180,     48542
 3744,    77417,      41166,     48542
 3745,    77428,      41187,     49543
 3746,    77491,      41225,     49542
 3747,    77520,      41245,     49543
 3748,    77510,      41201,     49542
 3749,    77528,      41229,     48541
 3750,    77546,      41237,     48042
 3751,    77552,      41242,     49542
 3752,    77598,      41279,     49542
 3753,    77612,      41279,     49041
 3754,    77678,      41307,     49042
 3755,    77704,      41351,     49542
 3756,    77693,      41329,     48541
 3757,    77687,      41301,     48542
 3758,    77725,      41349,     49041
 3759,    77728,      41343,     49042
 3760,    77767,      41359,     50043
 3761,    77784,      41356,     48541
 3762,    77861,      41366,     49542
 3763,    77890,      41421,     49542
 3764,    77915,      41449,     51043
 3765,    77918,      41446,     51043
 3766,    77901,      41458,     50543
 3767,    78036,      41541,     50542
 3768,    78043,      41509,     49541
 3769,    78028,      41489,     50543
 3770,    78029,      41504,     50544
 3771,    78045,      41504,     50543
 3772,    78041,      41492,     50043
 3773,    78115,      41559,     50042
 3774,    78182,      41591,     49542
 3775,    78208,      41589,     49542
 3776,    78171,      41599,     49042
 3777,    78209,      41622,     48541
 3778,    78211,      41593,     50543
 3779,    78263,      41612,     49041
 3780,    78279,      41627,     49541
 3781,    78320,      41685,     49543
 3782,    78331,      41664,     50042
 3783,    78388,      41739,     49542
 3784,    78382,      41721,     50043
 3785,    78422,      41739,     50544
 3786,    78399,      41749,     50043
 3787,    78431,      41743,     51043
 3788,    78459,      41750,     50042
 3789,    78422,      41709,     50042
 3790,    78538,      41796,     51043
 3791,    78515,      41748,     50042
 3792,    78537,      41766,     51044
 3793,    78584,      41786,     49541
 3794,    78618,      41807,     49542
 3795,    78629,      41834,     49543
 3796,    78588,      41802,     50042
 3797,    78645,      41837,     49542
 3798,    78682,      41874,     50042
 3799,    78667,      41897,     50042
 3800,    78714,      41861,     49543
 3801,    78799,      41927,     50043
 3802,    78737,      41861,     50043
 3803,    78872,      41934,     49542
 3804,    78817,      41899,     51044
 3805,    78838,      41921,     50544
 3806,    78886,      41954,     50543
 3807,    78893,      41989,     51543
 3808,    78906,      41982,     50544
 3809,    78979,      42011,     50042
 3810,    78994,      42016,     50543
 3811,    79015,      42008,     50543
 3812,    79051,      42056,     50044
 3813,    79105,      42040,     50543
 3814,    79123,      42085,     50042
 3815,    79050,      42019,     50042
 3816,    79136,      42094,     52044
 3817,    79127,      42080,     51043
 3818,    79141,      42065,     50042
 3819,    79185,      42112,     50043
 3820,    79170,      42150,     50543
 3821,    79287,      42226,     49542
 3822,    79289,      42185,     50043
 3823,    79282,      42197,     49542
 3824,    79314,      42201,     50043
 3825,    79350,      42205,     50543
 3826,    79340,      42180,     49542
 3827,    79295,      42150,     50042
 3828,    79362,      42237,     50543
 3829,    79429,      42247,     50544
 3830,    79463,      42231,     50543
 3831,    79533,      42300,     51544
 3832,    79580,      42355,     52545
 3833,    79543,      42320,     51043
 3834,    79559,      42335,     50543
 3835,    79554,      42299,     50543
 3836,    79595,      42327,     52044
 3837,    79674,      42408,     51043
 3838,    79678,      42405,     53544
 3839,    79707,      42403,     51043
 3840,    79725,      42401,     51043
 3841,    79718,      42384,     52044
 3842,    79766,      42434,     51045
 3843,    79749,      42405,     51044
 3844,    79822,      42445,     51043
 3845,    79844,      42465,     51544
 3846,    79812,      42462,     51543
 3847,    79866,      42509,     52044
 3848,    79888,      42491,     50542
 3849,    79855,      42487,     51543
 3850,    79980,      42532,     51542
 3851,    79982,      42510,     51544
 3852,    79927,      42513,     51544
 3853,    80011,      42549,     51544
 3854,    80028,      42590,     51042
 3855,    80052,      42613,     51544
 3856,    80091,      42601,     51043
 3857,    80098,      42637,     51043
 3858,    80081,      42574,     51043
 3859,    80113,      42615,     51043
 3860,    80150,      42670,     51045
 3861,    80198,      42654,     51042
 3862,    80224,      42645,     50543
 3863,    80196,      42690,     50543
 3864,    80265,      42712,     51544
 3865,    80302,      42740,     51043
 3866,    80320,      42693,     50544
 3867,    80277,      42661,     51543
 3868,    80318,      42722,     51544
 3869,    80388,      42773,     51544
 3870,    80415,      42774,     51043
 3871,    80426,      42791,     52044
 3872,    80415,      42787,     51043
 3873,    80455,      42799,     52545
 3874,    80463,      42800,     52044
 3875,    80562,      42841,     51043
 3876,    80578,      42868,     51545
 3877,    80565,      42851,     52044
 3878,    80565,      42868,     52545
 3879,    80561,      42835,     51543
 3880,    80610,      42867,     51544
 3881,    80681,      42888,     51544
 3882,    80616,      42885,     51544
 3883,    80692,      42933,     52544
 3884,    80730,      42946,     51043
 3885,    80780,      42930,     51543
 3886,    80771,      42953,     52044
 3887,    80810,      42994,     51543
 3888,    80808,      42980,     51043
 3889,    80851,      43018,     52544
 3890,    80885,      43040,     51043
 3891,    80838,      43011,     51544
 3892,    80878,      42983,     52044
 3893,    80924,      43013,     51544
 3894,    80941,      43049,     51043
 3895,    80977,      43060,     50544
 3896,    81035,      43109,     52044
 3897,    80990,      43070,     51043
 3898,    81124,      43135,     50543
 3899,    81103,      43174,     50543
 3900,    81121,      43157,     51044
 3901,    81087,      43101,     51543
 3902,    81128,      43167,     52044
 3903,    81183,      43163,     51543
 3904,    81197,      43178,     50544
 3905,    81225,      43179,     50543
 3906,    81257,      43208,     51043
 3907,    81179,      43181,     51043
 3908,    81301,      43242,     51544
 3909,    81244,      43183,     52043
 3910,    81318,      43221,     51044
 3911,    81405,      43278,     51544
 3912,    81351,      43247,     51044
 3913,    81394,      43292,     51044
 3914,    81426,      43351,     51043
 3915,    81395,      43299,     51543
 3916,    81555,      43398,     51044
 3917,    81552,      43387,     51544
 3918,    81534,      43378,     51043
 3919,    81557,      43396,     52044
 3920,    81576,      43401,     52043
 3921,    81582,      43346,     51544
 3922,    81586,      43417,     51043
 3923,    81641,      43380,     52545
 3924,    81620,      43390,     51544
