    n, quick_cmp, quick_swaps, quick_time
 5615,    121395,       20402,      64555
 5616,    120510,       20494,      63554
 5617,    120540,       20493,      63053
 5618,    119591,       20561,      63054
 5619,    117438,       20612,      61552
 5620,    122052,       20525,      73062
 5621,    120677,       20470,      64054
 5622,    118947,       20411,      63554
 5623,    125610,       20319,      65055
 5624,    119889,       20482,      62053
 5625,    121349,       20324,      63054
 5626,    119938,       20491,      62053
 5627,    120055,       20502,      63555
 5628,    121640,       20446,      65556
 5629,    122031,       20419,      63054
 5630,    119503,       20446,      63054
 5631,    122298,       20369,      63554
 5632,    120413,       20593,      62553
 5633,    120997,       20432,      62553
 5634,    123511,       20344,      62553
 5635,    123778,       20319,      64554
 5636,    122455,       20535,      62553
 5637,    122427,       20515,      63054
 5638,    119557,       20648,      62553
 5639,    127050,       20336,      65556
 5640,    122991,       20385,      64555
 5641,    124185,       20420,      64555
 5642,    126221,       20389,      64555
 5643,    122768,       20526,      63554
 5644,    124749,       20518,      64055
 5645,    122681,       20483,      64555
 5646,    121038,       20622,      63554
 5647,    119352,       20743,      63555
 5648,    119801,       20738,      63054
 5649,    122513,       20807,      65057
 5650,    122719,       20460,      66055
 5651,    123472,       20476,      64055
 5652,    122196,       20560,      63554
 5653,    121946,       20537,      63053
 5654,    117722,       20709,      63053
 5655,    126973,       20367,      65055
 5656,    120874,       20600,      63054
 5657,    123946,       20490,      64054
 5658,    119622,       20609,      62053
 5659,    121420,       20687,      63054
 5660,    120364,       20687,      63053
 5661,    120534,       20649,      63555
 5662,    125101,       20452,      64054
 5663,    121535,       20604,      63554
 5664,    120989,       20837,      62553
 5665,    121992,       20645,      62553
 5666,    120642,       20715,      63054
 5667,    118753,       20774,      61553
 5668,    121656,       20673,      62554
 5669,    119736,       20756,      63054
 5670,    121974,       20722,      63555
 5671,    123883,       20639,      65056
 5672,    121809,       20797,      64055
 5673,    123129,       20625,      64054
 5674,    122381,       20637,      64054
 5675,    123444,       20711,      64055
 5676,    118662,       20737,      62554
 5677,    126676,       20435,      65557
 5678,    123150,       20755,      64555
 5679,    120380,       20818,      64054
 5680,    121688,       20649,      64556
 5681,    125484,       20589,      66556
 5682,    121099,       20771,      64054
 5683,    123787,       20573,      63054
 5684,    125009,       20679,      64554
 5685,    121826,       20858,      62554
 5686,    123650,       20660,      63054
 5687,    120984,       20658,      63555
 5688,    122211,       20729,      64555
 5689,    121014,       20866,      64054
 5690,    125080,       20654,      63555
 5691,    120705,       20846,      62553
 5692,    121234,       20819,      64054
 5693,    120710,       20928,      63554
 5694,    122834,       20632,      63054
 5695,    124082,       20571,      63554
 5696,    119112,       20858,      62552
 5697,    118537,       21052,      62553
 5698,    125469,       20664,      64055
 5699,    119878,       20773,      62554
 5700,    121086,       20848,      63054
 5701,    119129,       21042,      61553
 5702,    123297,       20798,      64554
 5703,    120417,       20973,      62553
 5704,    123387,       20778,      63554
 5705,    122927,       20711,      63553
 5706,    123247,       20815,      64055
 5707,    123268,       20810,      64054
 5708,    124852,       20723,      64055
 5709,    123061,       20781,      64054
 5710,    122260,       20904,      63053
 5711,    120984,       20868,      62053
 5712,    123204,       20786,      65056
 5713,    121677,       20884,      63554
 5714,    119921,       21016,      62052
 5715,    129443,       20680,      67057
 5716,    125357,       20770,      64555
 5717,    123822,       20882,      63554
 5718,    122257,       20910,      63052
 5719,    122819,       20871,      63054
 5720,    121597,       20994,      64054
 5721,    124566,       20873,      65055
 5722,    125911,       20913,      66057
 5723,    127221,       20781,      65556
 5724,    127105,       20856,      65555
 5725,    123944,       20819,      64555
 5726,    127241,       20699,      65556
 5727,    126966,       20764,      65055
 5728,    121072,       20855,      63054
 5729,    121607,       20893,      64555
 5730,    121420,       20794,      63054
 5731,    123087,       20847,      63554
 5732,    121116,       20910,      62052
 5733,    124222,       20898,      65056
 5734,    120713,       21091,      63054
 5735,    124545,       20835,      64556
 5736,    122352,       20942,      65055
 5737,    122754,       21054,      64055
 5738,    124847,       20935,      63554
 5739,    121417,       21045,      63053
 5740,    122108,       21133,      64555
 5741,    123173,       21052,      65055
 5742,    124450,       20819,      64555
 5743,    122555,       20913,      65055
 5744,    123332,       20875,      66056
 5745,    125305,       20882,      65556
 5746,    123855,       21039,      63553
 5747,    123623,       20975,      64054
 5748,    121882,       21031,      63054
 5749,    122913,       20972,      64054
 5750,    126974,       20826,      66056
 5751,    122957,       21085,      64555
 5752,    123240,       21024,      63555
 5753,    124114,       20969,      64555
 5754,    122830,       20988,      64555
 5755,    121545,       21112,      63554
 5756,    132015,       20867,      67057
 5757,    125959,       20796,      65055
 5758,    123735,       21071,      65055
 5759,    123505,       21088,      65556
 5760,    126266,       20882,      64054
 5761,    125422,       21164,      65055
 5762,    126063,       20974,      65555
 5763,    124643,       20881,      65056
 5764,    126516,       20941,      65055
 5765,    130787,       20772,      66557
 5766,    123893,       20967,      65555
 5767,    125277,       20924,      65055
 5768,    125271,       20935,      65556
 5769,    123969,       21117,      63555
 5770,    126809,       21002,      66056
 5771,    128000,       20995,      67057
 5772,    130332,       20690,      66056
 5773,    128167,       20916,      65556
 5774,    123167,       21051,      64555
 5775,    124788,       21009,      65557
 5776,    124594,       21018,      65554
 5777,    123948,       21097,      65056
 5778,    123311,       21168,      63555
 5779,    123566,       21120,      64054
 5780,    124463,       21297,      65056
 5781,    121600,       21218,      64555
 5782,    124337,       21143,      64055
 5783,    122147,       21103,      64055
 5784,    124891,       21190,      64555
 5785,    126904,       20948,      65055
 5786,    126139,       20911,      64054
 5787,    124373,       21144,      64055
 5788,    123635,       21198,      64054
 5789,    124217,       21128,      63053
 5790,    124977,       21030,      64055
 5791,    124289,       21205,      63554
 5792,    122996,       21196,      64055
 5793,    124650,       21171,      65556
 5794,    123569,       21275,      64555
 5795,    126578,       21298,      65556
 5796,    126088,       21091,      65055
 5797,    131109,       21020,      67057
 5798,    129521,       21135,      65556
 5799,    124046,       21320,      65055
 5800,    121501,       21287,      64054
 5801,    124163,       21151,      64055
 5802,    123258,       21368,      63554
 5803,    125295,       21209,      65055
 5804,    122430,       21307,      64554
 5805,    126594,       21205,      65556
 5806,    126231,       21139,      65056
 5807,    125660,       21237,      64554
 5808,    124843,       21234,      65055
 5809,    125549,       21251,      64555
 5810,    126558,       21146,      65556
 5811,    123746,       21321,      64055
 5812,    122161,       21399,      63054
 5813,    121795,       21421,      68559
 5814,    124186,       21274,      65556
 5815,    123491,       21288,      64555
 5816,    124881,       21217,      66056
 5817,    126180,       21305,      66056
 5818,    128210,       21167,      67057
 5819,    122333,       21378,      63054
 5820,    128732,       21012,      67558
 5821,    125255,       21197,      66057
 5822,    128900,       21040,      67558
 5823,    125531,       21281,      66057
 5824,    126318,       21278,      66556
 5825,    122753,       21342,      65555
 5826,    133142,       21070,      68558
 5827,    129363,       21203,      67558
 5828,    132584,       21114,      67057
 5829,    133447,       20997,      69059
 5830,    125849,       21313,      65055
 5831,    129493,       21170,      66055
 5832,    129006,       21387,      67057
 5833,    128296,       21149,      66056
 5834,    126600,       21292,      65556
 5835,    126412,       21330,      64554
 5836,    130488,       21279,      67057
 5837,    125714,       21392,      66056
 5838,    123054,       21544,      65055
 5839,    129431,       21281,      67058
 5840,    123800,       21543,      64556
 5841,    123868,       21521,      64553
 5842,    126066,       21354,      65056
 5843,    125667,       21465,      65556
 5844,    127585,       21251,      65055
 5845,    122766,       21426,      63054
 5846,    128716,       21136,      65557
 5847,    125997,       21300,      65557
 5848,    123595,       21386,      64555
 5849,    129022,       21201,      66556
 5850,    125132,       21330,      65056
 5851,    127596,       21273,      67557
 5852,    127944,       21294,      65557
 5853,    129136,       21325,      67557
 5854,    129694,       21425,      67057
 5855,    131516,       21398,      67057
 5856,    129072,       21395,      67558
 5857,    127992,       21423,      67057
 5858,    126797,       21530,      65554
 5859,    129588,       21248,      66056
 5860,    128445,       21336,      65557
 5861,    122697,       21558,      64055
 5862,    125661,       21454,      65556
 5863,    126896,       21448,      66557
 5864,    125345,       21465,      64555
 5865,    129490,       21505,      67057
 5866,    128863,       21588,      66056
 5867,    125242,       21507,      67057
 5868,    124847,       21605,      64555
 5869,    127082,       21489,      67057
 5870,    126102,       21517,      66556
 5871,    126041,       21534,      66056
 5872,    123855,       21556,      63555
 5873,    125645,       21528,      65054
 5874,    128007,       21453,      65556
 5875,    125717,       21436,      64554
 5876,    125515,       21704,      64056
 5877,    130320,       21402,      67559
 5878,    128642,       21339,      65555
 5879,    126041,       21603,      64554
 5880,    130117,       21459,      66056
 5881,    126819,       21508,      65055
 5882,    127568,       21432,      68058
 5883,    128932,       21319,      65555
 5884,    126471,       21648,      66056
 5885,    127562,       21538,      67057
 5886,    126607,       21544,      65055
 5887,    126577,       21546,      66056
 5888,    126891,       21612,      65556
 5889,    131587,       21293,      67057
 5890,    128989,       21478,      66557
 5891,    125763,       21682,      65556
 5892,    132303,       21547,      67558
 5893,    135802,       21538,      69559
 5894,    130677,       21488,      66557
 5895,    131398,       21367,      66557
 5896,    125286,       21673,      64555
 5897,    130483,       21672,      66556
 5898,    128592,       21540,      67557
 5899,    126920,       21534,      66056
 5900,    126943,       21526,      66056
 5901,    127220,       21559,      67057
 5902,    124445,       21578,      65556
 5903,    124461,       21681,      64555
 5904,    124616,       21770,      65556
 5905,    131413,       21400,      68058
 5906,    126051,       21786,      65055
 5907,    129713,       21580,      67057
 5908,    125902,       21733,      64555
 5909,    124352,       21756,      64555
 5910,    127220,       21746,      66557
 5911,    127122,       21628,      65055
 5912,    126221,       21683,      66056
 5913,    129677,       21561,      67558
 5914,    127445,       21668,      66056
 5915,    129703,       21600,      66556
 5916,    128587,       21586,      66557
 5917,    128402,       21641,      69059
 5918,    126227,       21670,      64054
 5919,    127582,       21718,      65056
 5920,    129492,       21588,      67057
 5921,    127597,       21592,      66557
 5922,    130061,       21622,      66056
 5923,    127630,       21663,      66557
 5924,    133637,       21496,      68558
 5925,    132242,       21524,      67057
 5926,    132097,       21480,      67057
 5927,    129864,       21668,      66556
 5928,    126680,       21712,      64555
 5929,    126700,       21702,      66057
 5930,    126702,       21689,      66057
 5931,    125931,       21707,      65055
 5932,    128984,       21588,      66556
 5933,    132212,       21563,      69058
 5934,    125697,       21774,      65055
 5935,    125691,       21764,      65556
 5936,    128836,       21685,      67558
 5937,    127429,       21683,      66556
 5938,    125062,       21907,      65056
 5939,    130264,       21633,      67557
 5940,    133427,       21687,      68058
 5941,    134962,       21621,      68058
 5942,    131382,       21643,      68058
 5943,    130278,       21662,      67057
 5944,    131669,       21707,      67057
 5945,    132540,       21662,      68558
 5946,    125851,       21847,      66056
 5947,    126672,       21844,      66056
 5948,    126458,       21836,      66056
 5949,    128659,       21744,      67057
 5950,    126756,       21889,      69059
 5951,    126664,       21919,      67057
 5952,    127273,       21970,      66556
 5953,    130685,       21755,      68558
 5954,    129303,       21713,      67558
 5955,    132273,       21760,      67558
 5956,    127349,       21968,      67057
 5957,    127204,       21993,      66056
 5958,    132114,       21818,      67557
 5959,    128582,       21865,      67057
 5960,    127657,       21889,      67057
 5961,    125827,       21916,      66556
 5962,    130827,       21800,      67558
 5963,    127162,       21915,      67558
 5964,    132454,       21669,      67057
 5965,    126002,       21938,      65556
 5966,    129197,       21785,      68059
 5967,    129064,       21825,      67557
 5968,    129701,       21739,      66056
 5969,    131654,       21630,      69058
 5970,    128642,       21841,      66557
 5971,    130563,       21804,      66557
 5972,    131914,       21723,      68559
 5973,    129126,       21865,      66556
 5974,    127086,       21780,      66558
 5975,    131033,       21912,      68557
 5976,    127412,       21946,      65555
 5977,    129161,       21834,      67558
 5978,    129577,       21844,      66556
 5979,    130806,       21813,      68058
 5980,    129136,       21935,      68558
 5981,    134766,       21775,      69560
 5982,    127030,       22152,      66056
 5983,    127113,       22160,      65056
 5984,    128710,       21980,      67557
 5985,    127769,       21985,      66056
 5986,    129579,       22068,      66556
 5987,    127646,       22071,      66056
 5988,    134037,       21853,      70060
 5989,    130532,       21890,      67056
 5990,    129373,       22040,      67558
 5991,    127759,       22045,      66056
 5992,    129515,       22029,      66556
 5993,    128923,       22005,      67057
 5994,    130606,       22020,      67058
 5995,    127697,       22085,      66556
 5996,    130745,       21916,      67057
 5997,    129844,       22019,      66056
 5998,    131427,       21765,      68058
 5999,    128037,       22054,      65555
 6000,    130162,       21963,      67558
 6001,    130422,       22086,      67557
 6002,    126993,       22153,      66558
 6003,    130166,       21963,      68557
 6004,    131364,       21968,      69059
 6005,    129434,       22152,      67558
 6006,    129889,       21922,      68559
 6007,    127594,       22097,      67056
 6008,    130006,       22081,      68058
 6009,    129228,       22096,      67057
 6010,    130687,       21933,      67557
 6011,    132682,       21981,      68558
 6012,    127965,       22181,      65555
 6013,    129970,       22006,      67557
 6014,    129143,       22193,      67558
 6015,    130015,       22175,      68559
 6016,    127961,       22256,      67557
 6017,    129377,       22234,      69059
 6018,    128860,       22185,      69058
 6019,    128262,       22173,      67057
 6020,    128044,       22098,      66557
 6021,    134920,       21934,      70060
 6022,    131503,       22166,      68558
 6023,    133007,       22101,      69058
 6024,    126582,       22272,      67057
 6025,    131677,       22066,      68559
 6026,    132324,       22000,      67057
 6027,    131448,       22155,      67557
 6028,    128799,       22258,      66557
 6029,    129000,       22254,      67057
 6030,    127032,       22222,      66557
 6031,    132042,       22093,      68558
 6032,    130231,       22157,      68558
 6033,    130172,       22076,      68558
 6034,    130723,       22103,      68558
 6035,    131098,       22108,      69059
 6036,    138693,       21858,      72062
 6037,    129884,       22163,      68558
 6038,    130720,       22140,      68558
 6039,    130996,       22154,      68058
 6040,    132790,       22202,      69059
 6041,    129277,       22174,      66556
 6042,    129641,       22200,      68558
 6043,    132774,       22172,      68058
 6044,    133431,       22320,      70060
 6045,    132618,       22026,      69059
 6046,    130161,       22042,      70060
 6047,    130338,       22032,      67057
 6048,    131931,       22080,      68058
 6049,    131573,       22129,      69059
 6050,    133557,       22061,      69559
 6051,    133623,       22016,      70059
 6052,    131571,       22146,      68058
 6053,    133538,       22151,      69559
 6054,    131299,       22271,      68058
 6055,    131181,       22318,      68058
 6056,    133722,       22059,      69560
 6057,    132777,       22117,      69059
 6058,    133625,       22119,      69058
 6059,    133552,       22174,      69059
 6060,    129823,       22353,      66556
 6061,    129743,       22224,      68058
 6062,    129997,       22258,      67557
 6063,    129887,       22192,      67058
 6064,    127507,       22395,      66556
 6065,    127909,       22475,      66557
 6066,    128554,       22457,      67558
 6067,    134056,       22116,      71562
 6068,    131215,       22387,      68557
 6069,    129830,       22366,      68058
 6070,    128826,       22346,      67057
 6071,    130341,       22254,      68558
 6072,    130926,       22351,      67558
 6073,    131534,       22272,      67557
 6074,    131849,       22321,      67558
 6075,    132443,       22327,      69559
 6076,    131243,       22321,      68558
 6077,    129579,       22389,      67057
 6078,    129247,       22364,      67057
 6079,    131583,       22319,      67558
 6080,    131917,       22209,      67559
 6081,    130229,       22367,      67557
 6082,    132100,       22301,      67057
 6083,    130193,       22454,      67557
 6084,    131149,       22508,      68058
 6085,    133650,       22246,      69059
 6086,    130687,       22286,      68058
 6087,    129953,       22458,      68058
 6088,    130992,       22373,      69059
 6089,    130270,       22403,      68558
 6090,    130454,       22471,      68058
 6091,    132008,       22317,      67557
 6092,    128620,       22384,      67057
 6093,    129539,       22383,      66557
 6094,    128845,       22554,      66557
 6095,    132800,       22344,      70060
 6096,    132245,       22271,      68558
 6097,    135139,       22365,      70059
 6098,    132703,       22511,      68559
 6099,    132636,       22506,      69059
 6100,    131871,       22345,      68058
 6101,    129485,       22483,      67558
 6102,    133378,       22473,      70560
 6103,    134115,       22282,      69559
 6104,    131027,       22324,      68558
 6105,    129356,       22564,      67558
 6106,    132767,       22317,      68558
 6107,    135591,       22299,      69558
 6108,    133078,       22391,      68559
 6109,    132549,       22368,      68058
 6110,    131747,       22342,      68558
 6111,    131054,       22491,      68058
 6112,    134499,       22429,      71560
 6113,    129858,       22659,      67556
 6114,    133174,       22381,      68558
 6115,    132549,       22362,      69059
 6116,    129871,       22539,      66556
 6117,    132931,       22463,      69060
 6118,    129311,       22556,      66557
 6119,    130657,       22529,      67057
 6120,    134029,       22506,      69059
 6121,    134794,       22389,      68559
 6122,    137590,       22170,      70560
 6123,    130813,       22578,      68058
 6124,    130588,       22643,      69059
 6125,    132706,       22542,      69059
 6126,    133301,       22656,      68558
 6127,    131961,       22549,      67056
 6128,    132411,       22429,      68058
 6129,    132048,       22625,      68558
 6130,    133044,       22569,      70560
 6131,    133009,       22465,      69058
 6132,    135390,       22362,      69559
 6133,    139608,       22400,      71061
 6134,    134537,       22641,      69059
 6135,    135539,       22437,      69058
 6136,    134483,       22545,      69559
 6137,    132691,       22438,      68058
 6138,    132953,       22609,      68058
 6139,    131680,       22654,      67557
 6140,    132266,       22636,      69059
 6141,    136006,       22513,      72061
 6142,    138361,       22320,      70060
 6143,    136006,       22421,      70060
 6144,    132512,       22687,      69058
 6145,    137317,       22447,      70059
 6146,    133435,       22655,      70059
 6147,    133899,       22680,      68557
 6148,    129836,       22701,      67557
 6149,    136061,       22605,      69059
 6150,    131278,       22715,      68058
 6151,    133126,       22609,      69058
 6152,    132834,       22678,      69059
 6153,    131398,       22695,      67558
 6154,    136808,       22379,      70560
 6155,    137209,       22430,      70561
 6156,    133652,       22701,      72562
 6157,    135605,       22496,      69559
 6158,    134077,       22380,      69058
 6159,    131538,       22770,      69059
 6160,    131643,       22684,      69059
 6161,    132792,       22617,      69059
 6162,    133732,       22586,      70560
 6163,    135492,       22485,      70060
 6164,    133392,       22585,      69559
 6165,    134956,       22677,      70060
 6166,    139759,       22570,      72062
 6167,    130833,       22887,      68558
 6168,    131228,       22835,      69559
 6169,    130150,       22980,      67557
 6170,    131239,       22841,      67558
 6171,    132741,       22675,      68559
 6172,    131783,       22738,      69059
 6173,    136662,       22580,      72562
 6174,    132027,       22678,      69059
 6175,    133552,       22555,      70059
 6176,    139058,       22559,      71061
 6177,    134966,       22644,      69560
 6178,    133956,       22610,      70560
 6179,    135092,       22659,      70060
 6180,    136804,       22707,      70560
 6181,    136909,       22577,      72061
 6182,    136387,       22541,      70060
 6183,    133160,       22735,      69559
 6184,    134958,       22639,      71061
 6185,    138977,       22558,      71561
 6186,    134693,       22699,      69559
 6187,    132987,       22735,      70060
 6188,    131631,       22856,      68559
 6189,    139402,       22455,      73062
 6190,    133810,       22731,      70560
 6191,    131528,       22988,      68558
 6192,    140548,       22547,      73062
 6193,    138766,       22644,      72061
 6194,    135263,       22707,      69559
 6195,    134722,       22840,      70060
 6196,    136711,       22548,      71561
 6197,    133089,       22880,      68558
 6198,    133329,       22859,      70560
 6199,    137159,       22591,      72061
 6200,    133707,       22769,      69559
 6201,    135272,       22791,      71560
 6202,    139446,       22669,      71560
 6203,    135774,       22760,      69559
 6204,    134728,       22701,      69559
 6205,    136657,       22833,      71060
 6206,    136314,       22788,      71061
 6207,    131990,       22899,      69059
 6208,    131187,       22989,      68558
 6209,    133083,       22856,      69559
 6210,    135640,       22829,      72062
 6211,    135410,       22727,      70559
 6212,    138172,       22794,      70560
 6213,    136945,       22839,      71061
 6214,    139715,       22656,      72061
 6215,    142000,       22598,      72561
 6216,    139739,       22740,      72062
 6217,    134629,       22898,      70560
 6218,    133839,       22877,      70059
 6219,    133880,       22988,      69560
 6220,    133103,       22933,      73063
 6221,    137195,       22687,      70560
 6222,    133872,       23056,      70060
 6223,    133830,       22871,      69559
 6224,    137885,       22719,      74564
 6225,    136084,       22851,      70061
 6226,    131620,       23092,      69060
 6227,    132833,       23051,      70060
 6228,    132306,       23078,      68558
 6229,    133878,       22981,      70560
 6230,    137304,       22888,      71059
 6231,    135339,       22953,      69059
 6232,    135621,       22860,      69559
 6233,    136094,       22919,      71061
 6234,    137883,       22803,      71060
 6235,    134203,       23030,      71562
 6236,    135849,       22875,      76065
 6237,    131920,       23068,      69558
 6238,    135642,       22879,      71561
 6239,    134951,       23033,      70560
 6240,    134458,       23023,      70560
 6241,    134315,       23076,      71560
 6242,    132001,       23247,      70560
 6243,    135223,       22987,      70060
 6244,    134959,       23042,      69559
 6245,    133392,       23021,      69560
 6246,    132885,       23171,      69559
 6247,    136359,       22921,      71060
 6248,    140915,       22721,      74064
 6249,    138954,       22953,      72061
 6250,    140696,       22733,      72562
 6251,    134639,       23045,      69560
 6252,    133766,       23210,      70060
 6253,    136425,       22936,      71060
 6254,    142483,       22789,      72061
 6255,    136745,       22944,      70560
 6256,    133899,       23086,      70560
 6257,    134632,       23001,      69559
 6258,    132093,       23256,      69560
 6259,    133962,       23127,      70559
 6260,    138471,       22934,      71560
 6261,    134263,       23149,      69058
 6262,    136813,       23015,      71061
 6263,    136436,       23017,      70560
 6264,    135123,       23007,      69559
 6265,    135190,       23184,      69559
 6266,    136815,       23124,      70060
 6267,    136486,       22887,      70060
 6268,    135505,       23140,      69560
 6269,    138854,       23063,      72561
 6270,    136626,       22976,      70060
 6271,    132481,       23140,      69060
 6272,    140197,       23044,      71060
 6273,    135379,       23087,      69559
 6274,    134375,       23198,      70060
 6275,    135281,       23143,      70559
 6276,    136609,       23047,      71060
 6277,    135223,       23154,      71061
 6278,    134891,       23190,      69559
 6279,    136027,       23271,      72061
 6280,    133985,       23191,      70060
 6281,    133187,       23077,      69058
 6282,    136922,       23189,      71061
 6283,    134557,       23193,      70060
 6284,    137521,       23069,      71560
 6285,    133408,       23267,      69559
 6286,    133540,       23370,      70560
 6287,    132877,       23439,      70560
 6288,    133955,       23256,      71060
 6289,    135332,       22991,      71061
 6290,    137777,       23227,      71561
 6291,    136311,       23104,      71060
 6292,    135308,       23264,      71060
 6293,    135699,       23225,      71561
 6294,    137151,       23260,      71561
 6295,    135997,       23323,      71060
 6296,    142269,       22958,      72562
 6297,    137038,       23179,      70560
 6298,    138198,       23162,      72062
 6299,    136582,       23267,      71060
 6300,    136725,       23240,      70059
 6301,    135497,       23308,      70060
 6302,    135838,       23091,      70060
 6303,    135534,       23176,      69059
 6304,    139066,       23209,      71561
 6305,    134544,       23341,      69059
 6306,    138701,       23163,      71060
 6307,    140329,       23265,      73563
 6308,    132750,       23403,      70059
 6309,    137502,       23245,      71061
 6310,    143888,       23031,      73062
 6311,    144090,       23010,      73562
 6312,    139069,       23081,      72061
 6313,    137160,       23138,      71061
 6314,    135884,       23345,      70560
 6315,    133221,       23477,      69560
 6316,    138919,       23221,      71561
 6317,    137541,       23251,      70560
 6318,    140782,       23038,      71561
 6319,    136076,       23213,      71062
 6320,    143492,       22966,      73562
 6321,    138495,       23085,      72561
 6322,    137608,       23288,      73062
 6323,    140593,       23188,      72060
 6324,    141489,       23155,      72562
 6325,    135096,       23442,      69559
 6326,    136494,       23228,      70060
 6327,    143788,       23003,      74564
 6328,    137528,       23122,      71561
 6329,    140659,       23184,      72061
 6330,    137897,       23191,      71561
 6331,    138462,       23300,      71060
 6332,    139986,       23206,      73562
 6333,    134387,       23480,      71061
 6334,    135903,       23396,      70560
 6335,    135460,       23495,      72062
 6336,    139507,       23160,      72061
 6337,    133559,       23420,      70560
 6338,    135546,       23299,      71561
 6339,    135520,       23366,      72061
 6340,    136524,       23297,      71061
 6341,    140659,       23195,      73062
 6342,    141208,       23298,      72061
 6343,    135239,       23463,      70560
 6344,    139022,       23374,      72062
 6345,    136369,       23384,      72061
 6346,    140863,       23438,      73563
 6347,    139545,       23345,      72062
 6348,    139559,       23163,      73062
 6349,    135573,       23308,      71561
 6350,    140426,       23313,      74563
 6351,    137279,       23347,      71561
 6352,    139275,       23363,      73563
 6353,    139177,       23511,      72562
 6354,    138762,       23220,      71561
 6355,    140123,       23332,      73564
 6356,    139412,       23407,      72561
 6357,    142597,       23109,      73062
 6358,    139623,       23425,      71561
 6359,    138943,       23360,      72061
 6360,    137110,       23474,      71061
 6361,    137850,       23520,      70059
 6362,    137244,       23407,      70559
 6363,    134294,       23479,      70060
 6364,    136651,       23624,      71561
 6365,    136922,       23621,      71560
 6366,    138489,       23588,      71560
 6367,    139265,       23550,      71061
 6368,    136146,       23414,      71061
 6369,    142316,       23190,      74063
 6370,    134601,       23572,      71561
 6371,    140551,       23387,      72562
 6372,    141084,       23331,      72061
 6373,    137262,       23539,      70560
 6374,    138480,       23620,      72561
 6375,    141545,       23399,      72561
 6376,    139364,       23387,      71561
 6377,    139394,       23391,      73062
 6378,    142530,       23280,      73062
 6379,    141491,       23340,      72562
 6380,    141189,       23449,      72061
 6381,    139297,       23413,      72062
 6382,    140500,       23482,      72062
 6383,    139713,       23394,      72562
 6384,    141225,       23431,      73562
 6385,    138991,       23674,      71561
 6386,    140893,       23490,      72061
 6387,    138025,       23637,      73562
 6388,    143503,       23336,      72061
 6389,    139834,       23579,      72062
 6390,    143229,       23416,      72562
 6391,    140030,       23614,      73062
 6392,    138655,       23531,      71061
 6393,    138462,       23596,      72062
 6394,    138471,       23636,      71061
 6395,    136212,       23625,      70560
 6396,    139091,       23612,      72061
 6397,    139116,       23594,      72562
 6398,    138121,       23581,      72061
 6399,    139377,       23454,      72061
 6400,    138553,       23675,      71561
 6401,    138118,       23667,      72562
 6402,    140278,       23517,      72062
 6403,    139892,       23546,      73061
 6404,    139007,       23564,      71561
 6405,    144430,       23357,      73563
 6406,    141379,       23570,      73563
 6407,    142376,       23533,      73562
 6408,    138266,       23628,      72062
 6409,    147719,       23208,      75564
 6410,    139805,       23525,      72561
 6411,    138641,       23644,      72062
 6412,    145506,       23450,      73562
 6413,    141917,       23594,      72061
 6414,    140018,       23568,      74563
 6415,    139856,       23697,      73062
 6416,    135624,       23821,      70060
 6417,    142369,       23516,      73062
 6418,    150809,       23259,      75564
 6419,    139031,       23688,      72062
 6420,    138618,       23707,      73062
 6421,    143402,       23509,      73063
 6422,    139738,       23715,      72562
 6423,    145093,       23345,      74563
 6424,    136315,       23837,      72562
 6425,    141324,       23707,      75064
 6426,    140795,       23590,      73062
 6427,    140610,       23627,      72562
 6428,    138577,       23751,      72562
 6429,    139433,       23678,      74064
 6430,    137726,       23820,      72562
 6431,    137804,       23734,      71560
 6432,    142106,       23542,      72562
 6433,    141192,       23530,      73062
 6434,    138803,       23803,      72062
 6435,    137896,       23799,      71061
 6436,    139138,       23824,      73062
 6437,    144575,       23646,      74063
 6438,    139891,       23725,      72061
 6439,    139483,       23644,      72562
 6440,    139674,       23772,      72562
 6441,    138573,       23792,      71061
 6442,    139734,       23815,      73563
 6443,    141672,       23803,      74063
 6444,    141770,       23778,      74564
 6445,    143202,       23684,      73563
 6446,    142647,       23722,      74063
 6447,    144002,       23677,      75064
 6448,    144848,       23629,      74063
 6449,    139155,       23572,      71561
 6450,    143791,       23722,      74563
 6451,    144379,       23666,      74563
 6452,    140673,       23792,      74063
 6453,    139944,       23877,      73563
 6454,    140512,       23743,      72562
 6455,    140274,       23875,      72061
 6456,    141051,       23608,      73563
 6457,    140734,       23586,      72561
 6458,    141669,       23922,      74063
 6459,    140305,       23960,      72562
 6460,    146034,       23473,      76065
 6461,    142509,       23818,      72562
 6462,    139396,       23838,      71560
 6463,    141011,       23734,      72062
 6464,    146205,       23596,      75564
 6465,    147146,       23553,      77066
 6466,    140464,       23932,      74063
 6467,    140978,       23724,      74063
 6468,    141865,       23928,      74064
 6469,    138510,       23881,      73563
 6470,    139165,       23891,      72061
 6471,    142594,       23820,      73562
 6472,    138609,       23953,      71561
 6473,    138660,       23944,      71560
 6474,    137409,       23990,      71061
 6475,    142570,       23787,      75565
 6476,    143675,       23632,      73561
 6477,    143130,       23858,      73062
 6478,    141126,       23913,      74063
 6479,    140778,       23945,      73063
 6480,    142068,       23794,      73563
 6481,    142060,       23809,      74063
 6482,    140599,       23932,      72562
 6483,    138867,       23942,      73062
 6484,    139511,       23933,      71561
 6485,    141322,       24059,      72062
 6486,    141395,       23966,      72562
 6487,    141954,       23883,      74063
